mean_CRS,mean_R_final,pct_reduction_vs_classical,pct_diff_vs_ufmb,mean_ldf_active,disc_correction_pct,ampl_correction_pct,n_neutral,n_disc,n_ampl
16.780124999999998,16.710749999999997,56.95975943877634,-9.963631465517249,1.0095285714285713,-11.00759411924578,26.16185546918269,52,19,9
18.189,18.727875,52.75495949470073,0.9044989224138051,1.071534375,-9.27376630619188,25.778773863205046,48,17,15
16.569125,16.755000000000003,52.850796196827865,-9.72521551724136,1.0740699999999999,-16.27704092154157,23.225144552733166,50,12,18
16.68425,17.2585,53.78229461661546,-7.012392241379296,1.0206357142857143,-10.125125799681916,23.994440447581788,52,18,10
17.705000000000002,17.816,59.00161947745244,-4.008620689655172,0.9914576923076924,-12.42820826900596,21.022758456911713,54,17,9
18.2695,17.959875,52.06753560431423,-3.2334321120689578,0.98750625,-12.553396461926178,27.67548503818189,48,23,9
19.311374999999998,19.828625,50.62224518763851,6.835264008620691,1.0132135135135136,-12.415681465336975,21.471588518354714,43,22,15
15.6585,16.123250000000002,57.4396336111606,-13.129040948275843,0.9934037037037037,-14.686582242302197,27.408168048986546,53,18,9
17.082749999999997,17.74725,55.89786599571336,-4.37904094827585,1.1111107142857144,-9.103576632400017,26.24483195628021,52,12,16
19.938374999999997,20.412125,58.2245223744666,9.979121767241384,1.0543185185185184,-10.357863764946465,25.183975860754064,53,15,12
18.778125,19.018625,60.05591945498221,2.471039870689663,0.9919090909090911,-13.795627969395381,21.86038661843664,47,21,12
18.831249999999997,18.87325,57.44835555054534,1.6877693965517244,0.9908103448275862,-12.502021114634749,21.131943055634956,51,19,10
17.919874999999998,18.238875,57.14814347094429,-1.7301993534482683,1.0269242424242424,-12.105717958831368,25.441122285148857,47,20,13
15.468625,15.86375,57.20682748528152,-14.527209051724135,1.0765555555555555,-5.787143011143297,24.47676796893955,53,15,12
17.4555,17.878875,49.3063923898096,-3.6698545258620583,1.0653647058823532,-10.149751343935897,25.279855443065316,46,18,16
17.047625,17.395500000000002,56.380664614690225,-6.274245689655156,1.058328125,-11.938734701968244,23.61091026199226,48,16,16
15.233499999999998,15.690375,54.0582383556229,-15.461341594827582,1.0011972972972971,-12.419763760561445,18.53542053546659,43,22,15
17.865875,18.20425,51.27814819895018,-1.9167564655172438,1.0666763157894739,-10.433762002520234,25.68520298227851,42,20,18
17.48025,18.20475,51.48715044719443,-1.9140624999999898,1.1138906249999998,-13.736878746213575,24.550023565275254,48,11,21
20.212875,20.305500000000002,53.3339653374471,9.404633620689674,1.0398735294117645,-13.436759370383152,26.079363636012875,46,19,15
15.562000000000001,16.252249999999997,54.69692957393135,-12.4339978448276,1.0269333333333335,-12.021940782797955,22.704679783734743,47,19,14
15.134375,15.075,60.632620085198056,-18.776939655172413,1.0076620689655171,-12.71954261579362,22.870102607632944,51,18,11
19.512124999999997,19.857499999999998,57.766960608904405,6.990840517241377,1.0595032258064516,-7.772682422947126,24.93312621530162,49,18,13
15.627999999999997,15.88925,54.04194701847882,-14.389816810344819,1.023658064516129,-10.759940519717036,23.167188538280147,49,19,12
14.501749999999998,14.9565,60.096979560257054,-19.415409482758612,1.0396785714285715,-9.53251476295718,24.828329124158817,52,17,11
19.872374999999998,20.182125,58.58664621524776,8.739897629310347,1.0142785714285714,-10.99298286334381,23.77204417369547,52,18,10
25.942749999999997,26.0195,54.05583770910447,40.19127155172415,1.049051724137931,-10.205447260401233,26.280429482272655,51,17,12
16.945375000000002,17.501875000000002,56.68817590140811,-5.7011045258620525,1.0836142857142856,-6.463087643028297,24.653949821046023,59,11,10
20.437,20.841250000000002,52.83304430972391,12.291217672413813,1.0399914285714287,-14.46560983130872,23.514387089210302,45,18,17
18.43775,18.627375,54.291734913594794,0.36301185344828646,1.006585185185185,-11.624932476581154,21.545796884973004,53,17,10
17.824749999999998,18.536125,51.34492217234954,-0.12863685344827755,1.096004,-11.13621596863117,25.866122543130235,55,11,14
18.603374999999996,19.183124999999997,47.68518045058959,3.357354525862059,1.0320264705882352,-9.38504418749607,26.294071454136475,46,22,12
16.933124999999997,17.706625000000003,52.293661404991795,-4.597925646551704,1.1244399999999999,-9.321770346251673,26.915766779691083,50,12,18
15.7095,16.266000000000002,53.09604051399426,-12.359913793103432,1.0410727272727271,-10.281169961379755,23.649139183194972,47,19,14
19.386625,19.734625,54.217716468073874,6.328798491379324,1.0492071428571428,-10.821429374247131,25.93064992210921,52,16,12
18.196999999999996,18.957749999999997,46.0626924909845,2.1430495689655094,1.0796965517241377,-9.58640044203623,22.240674907041132,51,13,16
15.975249999999999,16.414125000000002,52.070999437902856,-11.561826508620673,0.9992741935483871,-13.315196881961405,20.933225121743963,49,19,12
18.52825,18.8435,48.47279190593383,1.5274784482758625,1.0303666666666667,-13.922226468831312,22.401842410495583,50,16,14
21.059625,21.04975,54.08120415564584,13.414601293103454,1.004039393939394,-11.512442692565875,27.80273621664484,47,23,10
17.993125,18.33625,59.19360851011746,-1.2055495689655118,1.0296296296296297,-11.699044387497143,21.3234440906209,53,15,12
18.801375,18.831625000000003,51.101611845735384,1.4634967672413999,1.0336870967741936,-13.596258144874637,26.8255350173619,49,18,13
17.568,18.1965,51.49136106899482,-1.9585129310344742,1.111118181818182,-10.644824252322273,26.158354721757544,58,9,13
17.3875,17.67725,66.10168678973017,-4.756196120689644,1.0653617647058824,-7.758329910624246,26.98016599238451,46,20,14
18.693624999999997,18.770249999999997,51.42369131033948,1.132812499999992,0.9792666666666665,-10.106877514519848,20.013712911490636,50,22,8
17.83475,18.197375,51.25300527052457,-1.9537984913792983,1.0158785714285714,-10.097296218675943,22.693346200587992,52,18,10
14.982874999999998,15.419874999999996,55.10969756296377,-16.91877693965519,1.00278125,-9.072924503906094,20.895548006924113,48,22,10
17.877125,18.383000000000003,56.03047227238479,-0.9536637931034271,1.05482,-10.204961215716853,25.99476928814376,50,17,13
20.3385,20.759750000000004,59.3625361528034,11.852101293103477,1.0574758620689655,-12.167400210727088,24.921500616567126,51,15,14
21.58475,21.658875000000002,56.57314001428588,16.696524784482776,1.03125,-10.267222643758407,28.718424657321656,48,21,11
19.5415,19.533499999999997,60.191060897476724,5.245150862068955,1.0079357142857142,-13.343586382907713,26.222826814597614,52,18,10
17.823874999999997,18.4635,50.38527426018609,-0.5199353448275804,1.0467482758620688,-9.381918024621282,24.643691479053032,51,17,12
17.978625,18.371000000000002,46.75342555087785,-1.0183189655172227,0.99936,-10.034718640619436,19.065540592326986,45,23,12
17.2555,17.612625,54.55128990845811,-5.10439116379309,1.0276297297297297,-11.49913254765739,26.181123647823448,43,23,14
15.160374999999998,15.60625,59.89128723749434,-15.914601293103448,1.0377733333333332,-12.676648515700752,22.539892130754254,50,16,14
17.392000000000003,18.1125,53.801124842177764,-2.4110991379310236,1.075009375,-9.71388794896588,24.729238738902012,48,16,16
20.279374999999998,20.132624999999997,58.98687567798812,8.473195043103441,0.9757454545454546,-14.364782135385298,23.131487861314124,58,15,7
21.132375000000003,21.311875,55.104894368329724,14.82691271551725,1.0329,-12.834418225118144,23.861278015496335,55,14,11
16.432,16.322125,57.38807504413689,-12.057516163793098,1.0026969696969699,-10.529771192611827,25.11634503928925,47,23,10
18.428375,18.1935,53.29266375069397,-1.974676724137923,0.9259142857142855,-12.597718184919827,23.70647574950243,59,18,3
19.390249999999998,19.819875000000003,50.035293153758396,6.788119612068991,1.06325,-10.941061064342978,23.619620320299678,54,13,13
18.602375000000002,18.67275,54.44879140582357,0.6074892241379413,1.006338095238095,-12.776844327077535,18.495993068605145,59,12,9
18.53775,18.468375,48.147849188773726,-0.4936691810344664,1.0172888888888887,-12.29994865986442,19.26565654846239,53,15,12
16.414499999999997,16.86325,48.014304100868564,-9.14197198275861,1.0631657894736843,-11.724009066207092,24.343376046519435,42,19,19
18.84225,18.846875,54.97681279730533,1.5456627155172522,0.9841178571428572,-15.432559818123284,23.3409021858845,52,18,10
19.131999999999998,19.445625,54.626988432528925,4.771686422413799,1.0242454545454545,-8.588054785487929,24.48080534084916,47,22,11
16.87825,17.80575,52.40647250055965,-4.063846982758616,1.0696333333333332,-12.563480454654778,24.01645105989798,50,14,16
22.367,22.766624999999998,58.54263121235712,22.665005387931032,1.0191655172413792,-7.592008255978626,19.9772712752602,51,19,10
18.882375000000003,19.329875,55.75219466413341,4.148033405172428,1.00695,-10.433013155047083,19.278413087546564,48,20,12
17.359875,17.933875,52.93038850941254,-3.373518318965508,1.0508763157894736,-10.881955289008278,22.84281467295422,42,20,18
20.928375,21.287375,55.977003471710596,14.694908405172427,1.0426432432432433,-10.518875810936267,19.891481514249747,43,19,18
18.592624999999998,18.505625,57.43178936290734,-0.29296875000000155,0.9926,-12.088042146946101,33.26297079284566,56,18,6
18.055375,18.515750000000004,56.73561660640117,-0.23841594827583285,1.026664,-10.805850530058027,22.876161821100347,55,15,10
19.762499999999996,20.42275,50.68338505004648,10.03636853448277,1.0464666666666667,-10.322491993548246,27.703986709198166,47,20,13
18.3695,18.388625,57.2807104152026,-0.92335668103447,0.9988849999999999,-13.322270665632988,21.94156884642507,40,25,15
19.520374999999994,20.078375,50.558508755459656,8.180899784482772,1.0104156249999998,-10.651960156231784,20.53800192399792,48,20,12
16.90875,17.1215,47.16055288303894,-7.750538793103436,0.9805541666666667,-12.389872795803804,18.891753581709402,56,16,8
20.848374999999997,21.077125000000002,57.78263503938388,13.562095905172434,0.9921096774193547,-10.624446612748445,23.222815021717768,49,22,9
17.5125,18.13725,54.680809197642496,-2.2777478448275703,1.0165256410256411,-9.318128199305168,23.588116218159048,41,26,13
17.669999999999998,17.610875,52.190644247247064,-5.113820043103441,0.9960285714285714,-12.790508414676662,18.823355127160468,52,17,11
19.711999999999996,20.157,51.86804724367144,8.604525862068973,1.0880384615384615,-10.33860466581847,31.097454344034897,54,14,12
18.112125,18.52375,53.330834905348425,-0.19531249999999464,1.0322516129032258,-13.345955441768684,23.359745278619357,49,17,14
18.544124999999998,19.0565,53.83390112801878,2.6751077586206957,1.0007064516129032,-10.68714658227078,22.68633458161483,49,21,10
16.553874999999998,16.841874999999998,57.87016625548376,-9.257139008620694,0.9824909090909092,-10.184052615625486,20.73189821364039,47,24,9
19.013749999999998,19.07075,56.979914786585795,2.751885775862078,0.9969275862068965,-14.78767271850873,20.210999653022412,51,17,12
16.268874999999998,16.691875,61.27478416713308,-10.0653286637931,1.0157677419354838,-11.913397752066222,22.976302150081324,49,19,12
14.61875,14.891750000000002,55.89834712273492,-19.764278017241363,0.9892620689655173,-14.722442522401588,24.905265733248136,51,19,10
16.359249999999996,16.200125000000003,58.417102759658476,-12.714843749999977,0.9933299999999999,-12.19954210202276,22.42482526302132,50,20,10
22.241625,22.913999999999998,54.83090418519843,23.45905172413793,1.0814814814814813,-11.446271491098837,26.347928773315967,53,13,14
19.438375,19.521625,54.87568442190728,5.181169181034491,1.0100290322580645,-11.544295428653353,27.32269811111818,49,21,10
15.013499999999999,15.377499999999998,56.014645099469405,-17.147090517241388,1.0461384615384617,-13.856919157031639,26.119314315242423,54,14,12
19.022,19.170375,56.05682472643502,3.2886584051724204,1.068444,-11.660777932502222,23.9514930892168,55,12,13
20.015874999999998,20.355375000000002,59.531353676629564,9.673356681034502,1.0480354838709676,-11.993019597108137,25.23178807454767,49,17,14
22.9635,23.33475,55.34158028578059,25.726023706896555,1.047322580645161,-9.823569652435113,22.371174041437534,49,17,14
17.8145,18.015625,48.55838556315406,-2.9330549568965454,0.9865035714285713,-13.587654868769137,20.679480114174094,52,18,10
21.452499999999997,21.874125,54.62258744577182,17.856276939655178,1.1176041666666665,-10.622730750240542,25.215361802069392,56,9,15
16.518625,16.681625000000004,51.383065147778304,-10.120554956896525,1.0368228571428573,-11.83500281729132,22.109316735965756,45,19,16
16.772125,16.767000000000003,62.065503578912825,-9.660560344827564,0.9982923076923077,-10.060774595264363,26.711547354852943,54,19,7
23.618625,24.258375,55.32352785445103,30.702451508620705,1.0308225806451614,-9.761793510125358,20.846375564373144,49,18,13
19.768624999999997,19.971625,52.49672207670192,7.605738146551729,1.033672727272727,-11.877305847246866,21.63468115789673,47,18,15
17.15975,17.700499999999998,53.793492767384876,-4.630926724137935,1.0597218750000001,-9.933621401282485,24.004271513136352,48,17,15
16.109125,16.426875000000003,57.726294524668106,-11.493130387931014,1.002223333333333,-11.569670754861608,23.77532265238751,50,20,10
17.647750000000002,17.606624999999998,46.5051537777913,-5.136718750000007,1.0269,-14.941922387593076,26.927525763281977,61,11,8
20.217125,20.282125,52.68633780351607,9.278690732758632,0.9880928571428571,-14.18992356888812,22.24849213352564,52,18,10
21.274250000000002,22.091625,56.82151338356446,19.02815193965518,1.080462068965517,-12.047902637147148,22.208897686096453,51,12,17
16.907875,17.00075,55.483619676681315,-8.401131465517235,1.035046153846154,-9.9246648320153,21.85884337439907,54,15,11
18.50675,19.215249999999997,55.03745367648565,3.530441810344821,1.06222,-13.011239147889603,25.466612943216443,50,15,15
15.337875,15.58775,53.47877666440344,-16.014278017241374,1.0259266666666667,-15.068959390141865,29.078091158335894,50,18,12
19.810499999999998,20.048125,54.05731341915452,8.017914870689657,1.002303448275862,-11.337071671597528,19.213380452904392,51,18,11
17.597125,17.51325,52.55854586826671,-5.639816810344825,1.0309173913043477,-14.7988461534434,22.632740679742028,57,12,11
17.99925,18.50625,58.498605407375216,-0.28960129310343374,1.0925966666666664,-12.05508269662407,27.95701493130934,50,14,16
18.984625,19.496249999999996,52.496109109404856,5.044450431034471,1.014558620689655,-10.62706351236528,21.19887340964303,51,18,11
16.301750000000002,16.576249999999998,54.76192100648842,-10.688308189655176,1.0237033333333334,-12.283142359885467,27.67443295998255,50,19,11
18.452624999999998,18.832624999999997,53.87792087725045,1.4688846982758508,1.0000029411764704,-9.690946715706149,17.772699426939013,46,22,12
20.329375,20.8285,53.8177131691634,12.222521551724135,1.0546333333333333,-9.564802194264788,26.467602756821613,56,14,10
16.879875000000002,17.732375,52.684015316264855,-4.459186422413781,1.1263968750000002,-9.591361683300963,27.864471967744397,48,13,19
19.128125,20.127999999999997,47.41661387341376,8.448275862068954,1.1023606060606062,-12.340525227169278,21.50561496205845,47,11,22
16.917250000000003,17.302125,55.15289558776835,-6.777343749999992,1.087251851851852,-8.519636724826254,24.799943744983604,53,13,14
19.34975,20.00925,54.09946063124209,7.808459051724154,1.0659366666666665,-11.823723724731366,25.070750881837537,50,15,15
19.065625,19.16625,54.03652976249359,3.2664331896551877,0.9849249999999999,-10.329163817288052,20.58100357762021,52,20,8
20.2625,19.89675,54.04894355930588,7.202316810344839,1.0551370370370368,-20.19569357942071,26.10757816801273,53,12,15
22.609999999999996,22.828625,54.6925237169055,22.999057112068968,1.019552,-11.121343542947123,25.198084223447765,55,16,9
22.653125,23.33725,57.66658050238313,25.739493534482772,1.0428535714285714,-11.711727552198596,22.752920904973184,52,15,13
15.644499999999999,16.030124999999998,58.763228044902206,-13.630792025862073,1.0415774193548386,-11.365819675358976,23.04220905949213,49,17,14
13.917750000000002,14.383,57.08248633930736,-22.50538793103448,1.040125,-11.641850490585997,25.91594626188235,44,21,15
16.067625,16.07425,55.67542973745256,-13.393049568965514,1.0000086956521739,-9.8809235152791,22.55447837786063,57,16,7
15.771124999999998,16.551000000000002,49.284510494867476,-10.824353448275845,1.0507942857142858,-12.285371876695999,25.694412553598262,45,19,16
18.179125,18.446625000000004,56.814517191025374,-0.6108566810344518,1.036211111111111,-10.470563120404506,27.53750520265629,53,17,10
19.83925,20.347749999999998,57.10178384603425,9.632273706896548,1.06528125,-10.714371507094896,23.755950216346,48,16,16
14.593625,14.879,56.74536409522184,-19.832974137931032,1.0333384615384615,-9.14472184661277,26.95686265530806,54,17,9
24.657,25.332750000000004,53.198761278165094,36.49110991379313,1.0769821428571429,-11.105570401718975,24.016177602827195,52,13,15
17.849749999999997,17.812624999999997,54.15984430540589,-4.026804956896561,0.9536173913043478,-12.348971093422456,23.07397711096318,57,18,5
18.717,18.783749999999998,54.15984112893633,1.2055495689655118,1.0048217391304346,-15.106200444468099,24.73568369927134,57,14,9
18.770874999999997,18.471999999999998,56.18024172982719,-0.474137931034488,0.9881433333333332,-12.684779777982145,21.80216921752008,50,20,10
17.39575,17.720374999999997,53.7728342887702,-4.523841594827595,1.0460392857142857,-9.651237251796076,26.715954305911087,52,17,11
17.54775,17.714499999999997,58.498986751631165,-4.555495689655179,1.011108823529412,-11.638524484620804,24.463825135178553,46,22,12
19.62025,19.74475,50.68651385827656,6.383351293103455,1.0214074074074073,-12.104744804015509,22.81391417983164,53,16,11
16.62325,17.047625,58.18265442224846,-8.148572198275856,1.0502434782608696,-9.210551710905879,23.546193738319538,57,13,10
17.478625,18.08925,54.5821459507639,-2.5363685344827527,1.0635000000000001,-11.26111785945142,21.623359064945223,52,13,15
19.732374999999998,20.3615,53.1198825781014,9.706357758620694,1.0637066666666668,-13.788974527865594,24.009174254703723,50,14,16
19.0595,19.3775,53.7988811830729,4.404633620689669,1.0125933333333332,-11.011039378458749,19.61647901116716,50,18,12
19.944375,20.502625000000002,54.339299086624514,10.466729525862087,1.0731193548387097,-11.795577769768776,30.471689873935873,49,17,14
16.115375,16.408,52.286201368921915,-11.594827586206884,1.0317392857142855,-12.582885949393082,27.467873481929544,52,17,11
21.559499999999996,22.12575,51.28699792219944,19.212015086206904,1.0121136363636363,-10.429762696118779,18.02200971543652,58,13,9
19.83175,20.79025,55.38632797306904,12.016433189655181,1.085421875,-9.739993944473538,21.044365673228445,48,13,19
19.642625,20.084875,52.22678444536284,8.215921336206906,1.0567068965517241,-13.181845223359804,23.270759041981446,51,14,15
17.8115,17.673,50.495451648821074,-4.77909482758621,0.98888125,-15.133886093441411,25.640374757196284,48,21,11
19.362624999999998,19.553625,54.24192873711831,5.3535829741379395,1.0463055555555558,-13.846961491773689,23.091303224094116,44,18,18
22.26575,22.602,53.58122054157296,21.77801724137932,1.03378,-11.269654575718832,22.038174170391123,55,14,11
16.253875,16.900624999999998,54.06924009824472,-8.940598060344831,1.048892,-11.081321368212171,22.239553383426564,55,13,12
19.949624999999997,19.869,58.312155282972846,7.052801724137938,0.960574193548387,-13.437930348104482,28.553213303667555,49,24,7
18.556124999999998,19.0555,53.18576570158092,2.669719827586206,1.0855962962962964,-10.902533848164989,21.949750781971417,53,11,16
17.348000000000003,17.570124999999997,56.34765109425127,-5.333378232758629,1.0316269230769228,-10.078650540312463,21.230882962924582,54,15,11
14.878625,15.524750000000001,54.059952357701924,-16.35371767241378,1.0637133333333333,-9.1815836996713,21.96245861822022,50,15,15
19.168124999999996,19.57925,60.059566156427465,5.49164870689655,0.984941935483871,-12.217699678091435,17.995275018876182,49,20,11
17.450875000000003,17.54925,51.82251810164373,-5.445851293103439,0.9726384615384613,-10.442966097849952,22.96878908386375,54,20,6
20.843625000000003,21.3005,48.78856545232699,14.765625000000004,1.0427423076923077,-8.50308532086637,24.69237638944957,54,16,10
19.966124999999998,20.442625,62.94032735768461,10.143453663793109,1.1175709677419354,-8.43469628894046,30.753207247253215,49,15,16
17.138749999999998,17.109,53.00564459643196,-7.817887931034467,0.9913967741935481,-11.299468544559218,29.141715514281877,49,23,8
14.934499999999996,15.337875,52.29536494903076,-17.36058728448275,1.0512846153846154,-9.007087587387428,24.45771409728453,54,15,11
19.610750000000003,19.727375000000002,59.74354265191284,6.289735991379329,1.0538615384615384,-9.00744430014951,22.226825745601715,54,14,12
21.446625,21.453375,60.19495835739582,15.589304956896566,0.9827074074074074,-13.211004876265536,21.257578984278908,53,18,9
18.20225,18.612125,53.29879026060993,0.2808459051724149,1.0322580645161288,-11.449133259064663,23.61367729492816,49,18,13
16.878249999999998,17.50675,55.24444685889222,-5.674838362068957,1.0651379310344828,-11.594053137803938,23.400268427765074,51,14,15
18.68575,19.420625,56.62473338023608,4.6369881465517375,1.0255757575757576,-12.338913113104518,20.43780873077852,47,18,15
17.830000000000002,17.925625000000004,54.303422344018855,-3.417968749999974,1.0077347826086955,-12.519807303760846,21.501304061965683,57,14,9
18.970125,19.29925,52.71689364868879,3.9830280172413897,1.0277785714285712,-12.237088397225524,22.806254778715527,52,16,12
19.9515,20.89975,52.69984695162143,12.606411637931048,1.0910516129032257,-12.118271744036393,24.471559775044312,49,13,18
18.559125,19.071,50.34935222579837,2.7532327586207046,1.0659483870967743,-9.706225126564576,26.342144458282213,49,17,14
15.997125,16.270875,59.34847377592896,-12.333647629310338,0.9645750000000001,-14.676885636697728,24.930774260789576,48,23,9
19.320125,19.712,56.6801363635115,6.206896551724144,1.049810344827586,-8.351921757444284,23.86043116385038,51,17,12
19.502125,19.81825,47.7824692220034,6.779364224137933,0.9979681818181816,-14.170268308789531,20.034748487896714,58,13,9
21.3765,22.24125,56.09051873056611,19.83432112068967,1.1118633333333332,-5.26428159188546,20.695265163137886,50,11,19
18.920625,19.288875,55.666039389194545,3.9271282327586325,1.030154761904762,-12.608099982027975,26.065482579236058,38,25,17
18.526,18.834625,59.57530148765209,1.4796605603448296,1.0570086956521738,-12.95281362157033,26.04217984803609,57,12,11
15.353874999999999,15.733875000000001,51.638670314132916,-15.226966594827573,1.0422233333333333,-9.383907918849983,24.635636155542457,50,18,12
18.09825,18.22325,57.3240986850579,-1.8143857758620614,1.0275480000000001,-15.217733517644843,25.64925924933733,55,14,11
19.589624999999998,19.84675,54.86169154228855,6.9329202586206975,1.0474818181818182,-11.34989905240675,20.79629372162139,58,11,11
17.797874999999998,18.3265,53.88718697120859,-1.2580818965517209,1.0296333333333332,-10.698837655872662,22.803281666408896,53,16,11
17.200625,17.854000000000003,51.455993909567944,-3.8038793103448065,1.0473096774193549,-9.310229261672823,21.75640907368896,49,17,14
19.175125,19.637125,51.97367214297506,5.803475215517254,1.026810344827586,-12.589382582307117,19.04978794786928,51,15,14
17.941125,18.059125,52.00742778176406,-2.698679956896536,1.04445,-11.274684261774746,26.465239141874015,56,14,10
20.810875,20.7425,55.398827586392265,11.759159482758626,0.9649000000000001,-12.889321882638964,22.68461439589899,61,14,5
21.434749999999998,21.329375,55.533578812682585,14.92120150862069,0.9828181818181817,-12.646149665828034,27.42314023946459,58,16,6
16.34375,16.3,55.03618828251342,-12.176724137931025,0.9915758620689655,-10.307067596887077,28.94920373387837,51,22,7
22.219125,22.997999999999998,58.980395829013645,23.911637931034477,1.071690322580645,-10.009564101613224,25.496326095033382,49,16,15
17.216625,17.691875,51.510178631383496,-4.677397629310341,1.0666709677419355,-8.34762303992416,24.915039375396308,49,17,14
20.059625,20.541,52.01275548196623,10.673491379310354,1.0270812500000002,-12.594429119634858,22.396361333351045,48,18,14
18.850499999999997,19.488625000000003,50.65999132881207,5.003367456896573,1.0417545454545454,-11.085047136571868,22.521230885700444,47,18,15
16.99975,17.447875,58.50424669792109,-5.992052801724133,1.0740875,-10.593295217994177,25.374346773064957,56,12,12
17.843375,18.141375,55.12712296747024,-2.255522629310338,1.03822,-12.819777937434255,21.844324289885325,55,13,12
18.088,18.17575,60.16874169645669,-2.0703124999999893,0.9888818181818183,-11.121876632101813,20.309754885445916,58,15,7
20.132625,20.982625000000002,53.56221038799364,13.052936422413813,1.1182870967741936,-11.561529415034709,24.667563292335636,49,11,20
19.577625,19.668374999999997,56.70131178126523,5.971848060344821,0.9851809523809523,-11.542747019864292,23.717952794040755,59,15,6
17.564249999999998,17.95025,56.921683150793,-3.2852909482758528,1.0043032258064515,-9.984325592226059,19.40418568482064,49,20,11
19.02775,19.265625,53.988966307832854,3.801858836206904,0.9858545454545454,-12.2985020183939,23.559322624425597,47,23,10
19.25325,19.484249999999996,51.350490945749414,4.979795258620674,0.9797863636363637,-13.776769548855315,23.179698817059478,58,15,7
22.374125,22.6095,53.990908882789704,21.818426724137943,0.9838363636363636,-11.632619864529577,15.926524767819581,47,21,12
24.517999999999997,24.353625,51.373591404290366,31.21565193965519,1.0119214285714286,-9.252852191073636,23.23317748804386,52,19,9
16.643875,17.488375,57.03035980282252,-5.773841594827572,1.054530303030303,-12.44811269634837,20.36787056426435,47,15,18
17.5505,17.973750000000003,61.47384835502254,-3.1586745689654965,1.02655,-10.478824202487651,21.03757824475201,44,21,15
16.696125,16.943624999999997,62.66793357018921,-8.708917025862076,1.0047535714285714,-12.584089047647959,24.027936395187144,52,18,10
18.663625,18.743625,57.61925757601452,0.9893588362069118,0.9555416666666665,-12.577137541753043,19.98299570870347,44,27,9
15.607375000000001,15.9625,51.17306986418695,-13.995150862068959,1.0769269230769232,-10.612628348070068,26.007709269816818,54,13,13
16.383874999999996,16.900624999999998,52.49530943664051,-8.940598060344831,1.0336146341463415,-8.098183004229524,23.25637985270344,39,26,15
16.53575,16.996625,60.065611132159134,-8.423356681034468,1.0596526315789476,-11.114756669810657,27.060629040233255,42,21,17
18.61425,18.94375,54.28866159734811,2.067618534482773,1.0583416666666665,-7.611297956845044,24.726899174955896,56,14,10
16.199624999999997,16.333375,54.92842606326101,-11.996901939655165,1.0155633333333334,-11.557820320746702,24.286971436089356,50,19,11
16.745875,17.313125000000003,60.392967646369144,-6.718076508620667,1.0381820512820512,-10.468355022746342,20.484211834350514,41,21,18
18.514875,18.620875,50.22919687543851,0.32799030172415355,1.0222212121212122,-12.248485257054861,24.460373445543475,47,20,13
15.695375000000002,16.13375,48.59038803164159,-13.072467672413794,1.0388833333333334,-11.27605450091484,25.097610560921186,56,14,10
18.173125,18.394625,54.23809982865371,-0.8910290948275721,0.9825321428571427,-11.3364809401928,22.245997134285943,52,20,8
18.316625,18.993000000000002,54.957801842074836,2.332974137931053,1.0508999999999997,-11.826757055309217,20.97204215082194,49,15,16
21.801,22.006875,57.95319933510383,18.571524784482772,0.9739413793103447,-12.461161020700143,19.257035907194478,51,20,9
19.267374999999998,19.29525,57.99033322084455,3.961476293103452,1.0157291666666668,-13.983328175239942,23.360535240196693,56,14,10
20.051625,20.38575,55.04622559856222,9.837015086206913,1.010672,-8.472083440078563,18.06027293253426,55,16,9
18.552124999999997,18.455374999999997,54.76291148858985,-0.5637122844827704,1.0040333333333333,-14.400736878403668,26.324898818015527,47,21,12
16.25125,16.372125,56.244884596496966,-11.788119612068956,1.023037037037037,-14.939058065206378,20.854868039459273,53,14,13
16.816875,17.1745,54.697546210507575,-7.464978448275865,1.0168840000000001,-10.84952101180588,23.955036203706157,55,16,9
21.040875,21.114874999999998,54.856339578973824,13.765490301724133,0.9833321428571428,-11.444602733722645,19.00592179426006,52,19,9
19.915625,20.397375,50.39247279139052,9.899649784482767,1.0423624999999999,-11.63352031521026,22.25891577327227,48,17,15
19.707625,20.255625000000002,57.4090330855683,9.135910560344845,1.0157645161290323,-10.194585451350887,26.209405509332633,49,21,10
18.258875,18.411624999999997,55.12971267028978,-0.7994342672413872,1.0053689655172413,-12.324149857370719,21.627654779353094,51,18,11
22.111,22.32525,53.96665841890387,20.286907327586217,0.9836899999999998,-14.671130288800057,24.42803964879433,50,20,10
18.596625,19.26525,60.240534934835765,3.799838362068982,1.082973333333333,-9.168503579751098,25.80124527682873,50,15,15
23.0045,23.140249999999998,56.87847510965449,24.678071120689655,0.9894684210526314,-11.664692639798647,17.155573243883254,61,12,7
23.326500000000003,23.497999999999998,52.67139825121039,26.605603448275854,1.0148074074074074,-14.501611595771948,28.705945249944147,53,17,10
22.267625,22.872625,52.62456114914198,23.23612607758621,1.0590312499999999,-15.686485670345268,24.9770880748499,48,15,17
19.711125,20.261875,51.78556556294542,9.169585129310352,1.012436,-11.269279859484758,19.991050479354463,55,15,10
17.674374999999998,18.134,56.39332337390248,-2.2952586206896464,0.9937976744186048,-10.303963297081145,21.709073968344924,37,30,13
15.207999999999998,15.636000000000001,57.05029820459204,-15.754310344827575,1.0551827586206897,-8.885443546175267,23.28214038935871,51,16,13
19.191125,19.071125000000002,46.680296358425934,2.753906250000018,0.9624937499999999,-12.959432004426782,19.76902558895492,48,23,9
